NO,DPRTM_CHRG,CORP_NM,ADDRESS,TRGT_YEAR,DSGN_CLSF,DSGN_INDS,GHG_EMS,GHG_UNIT,GHG_EMS_BU,GHG_EMS_BU_UNIT,ENG_CNSM,ENG_UNIT,ENG_CNSM_BU,ENG_CNSM_BU_UNIT,VRFCT_AGNCY,TST
490,산업통상자원부,서한이앤피주식회사,경상북도 경주시 건천읍 용명공단길 173-47,2017,사업장,기계,"40,265",tCO₂eq,-,-,798,TJ,-,-,이큐에이㈜,-
491,산업통상자원부,선도화학(주),충청남도 서산시 대산읍 죽엽로 363 ,2017,사업장,석유화학,"21,254",tCO₂eq,-,-,437,TJ,-,-,한국가스안전공사,-
492,국토교통부,선진버스(주),경기도 김포시 월곶면 김포대로 2600 ,2017,사업장,교통(여객),"27,818",tCO₂eq,-,-,523,TJ,-,-,(재)한국화학융합시험연구원,-
493,농림축산식품부,선창산업(주),인천광역시 중구 월미로 96,2017,사업장,목재,"88,548",tCO₂eq,-,-,"3,827",TJ,-,-,한국표준협회,-
494,환경부,성남시,경기도 성남시 중원구 성남대로 997,2017,업체,폐기물,"437,871",tCO₂eq,-,-,"2,038",TJ,-,-,㈜한국품질보증원,-
495,국토교통부,성남시내버스(주),경기도 성남시 분당구 판교로 774 ,2017,사업장,교통(여객),"39,207",tCO₂eq,-,-,687,TJ,-,-,한국표준협회,-
496,산업통상자원부,성동조선해양 주식회사,경상남도 통영시 광도면 공단로 940 ,2017,업체,조선,"84,656",tCO₂eq,19.78,tCO2eq/억원,"1,477",TJ,0.35,TJ/억원,한국표준협회,"428,030,921,284"
497,환경부,성림유화 주식회사,경기도 안산시 단원구 첨단로 215,2017,업체,폐기물,"218,107",tCO₂eq,746.46,tCO2eq/억원,215,TJ,0.74,TJ/억원,티유브이슈드코리아㈜,"29,218,929,476"
498,산업통상자원부,성보공업(주),인천광역시 서구 장고개로 138 (가좌동),2017,사업장,철강,"20,014",tCO₂eq,-,-,374,TJ,-,-,한국표준협회,-
499,산업통상자원부,성신양회(주),서울특별시 종로구 인사동 5길 29 태화빌딩 7층 ,2017,업체,시멘트,"5,602,789",tCO₂eq,910.54,tCO2eq/억원,"28,610",TJ,4.65,TJ/억원,한국표준협회,"615,327,599,000"
500,산업통상자원부,성안합섬(주),경상북도 구미시 남구미로 29,2017,사업장,섬유,"81,679",tCO₂eq,-,-,"1,576",TJ,-,-,이큐에이㈜,-
501,산업통상자원부,성일요업주식회사,경기도 안산시 단원구 별망로 195 (성곡동),2017,사업장,유리 · 요업,"19,392",tCO₂eq,-,-,367,TJ,-,-,한국표준협회,-
502,농림축산식품부,성창보드(주),울산광역시 울주군 삼남면 강당로 35,2017,사업장,목재,"28,381",tCO₂eq,-,-,614,TJ,-,-,㈜한국품질보증원,-
503,산업통상자원부,성훈엔지니어링주식회사,경기도 시흥시 공단1대로363번길34(정왕동),2017,사업장,비철금속,"42,090",tCO₂eq,-,-,813,TJ,-,-,한국가스안전공사,-
504,산업통상자원부,세메스(주),충청남도 천안시 서북구 직산읍 4산단5길 77,2017,사업장,기계,"22,689",tCO₂eq,-,-,433,TJ,-,-,한국표준협회,-
505,산업통상자원부,세방전지(주),서울 강남구 선릉로 433,2017,사업장,전기전자,"124,649",tCO₂eq,-,-,"2,540",TJ,-,-,이큐에이㈜,-
506,산업통상자원부,세일철강(주),충청남도 아산시 인주면 아산호로 59,2017,사업장,철강,"16,446",tCO₂eq,-,-,325,TJ,-,-,(재)한국품질재단,-
507,산업통상자원부,세하(주),대구 달성군 유가면 비슬로96길 97,2017,업체,제지,"162,735",tCO₂eq,98.94,tCO2eq/억원,"1,710",TJ,1.04,TJ/억원,이큐에이㈜,"164,484,704,000"
508,산업통상자원부,세화금속공업(주) 다산공장,경상북도 고령군 다산면 다산산단2길 64 ,2017,사업장,철강,"16,675",tCO₂eq,-,-,306,TJ,-,-,이큐에이㈜,-
509,산업통상자원부,셀트리온,인천광역시 연수구 아카데미로51번길 20(송도동) ,2017,사업장,석유화학,"44,587",tCO₂eq,-,-,902,TJ,-,-,산림조합중앙회,-
510,산업통상자원부,셰플러코리아(유),경상남도 창원시 성산구  삼동로 90 셰플러코리아(유),2017,사업장,기계,"103,324",tCO₂eq,-,-,"2,113",TJ,-,-,티유브이슈드코리아㈜,-
511,국토교통부,소신여객자동차(주),경기도 부천시 부일로 490 (심곡동),2017,사업장,교통(여객),"32,148",tCO₂eq,-,-,578,TJ,-,-,한국표준협회,-
512,환경부,속초시 환경자원사업소,강원도 속초시 방축길 60 (대포동),2017,사업장,지정외 폐기물처리업,"20,010",tCO₂eq,-,-,224,TJ,-,-,(주)한국경영인증원,-
513,산업통상자원부,솔베이실리카코리아(주),인천광역시 남구 학익동,2017,사업장,석유화학,"33,218",tCO₂eq,-,-,661,TJ,-,-,이큐에이㈜,-
514,산업통상자원부,솔브레인에스엘디 주식회사,충청남도 공주시 공단길 14-36,2017,사업장,디스플레이,"40,257",tCO₂eq,-,-,825,TJ,-,-,㈜한국품질보증원,-
515,산업통상자원부,송원산업(주),울산광역시 남구 여천동 737-2,2017,업체,석유화학,"143,575",tCO₂eq,24.67,tCO2eq/억원,"2,878",TJ,0.49,TJ/억원,한국표준협회,"581,987,000,000"
516,산업통상자원부,송학제지(주),경상남도 양산시 주남로 50(주남동) ,2017,사업장,제지,"35,336",tCO₂eq,-,-,291,TJ,-,-,이큐에이㈜,-
517,환경부,수도권매립지관리공사,인천광역시 서구 거월로 61,2017,업체,폐기물,"1,634,752",tCO₂eq,806.09,tCO2eq/억원,"1,724",TJ,0.85,TJ/억원,한국표준협회,"202,801,000,000"
518,산업통상자원부,수완에너지 주식회사,광주광역시 광산구 수완로 130,2017,업체,집단에너지,"167,849",tCO₂eq,268.86,tCO2eq/억원,"3,326",TJ,5.33,TJ/억원,환경보전협회,"62,428,868,859"
519,환경부,수원시,경기도 수원시 팔달구 효원로 241,2017,업체,폐기물,"318,061",tCO₂eq,-,-,"1,451",TJ,-,-,(재)한국품질재단,-
520,국토교통부,수원애경역사(주),경기도 수원시 팔달구 덕영대로 924 (매산로1가),2017,사업장,건물,"18,997",tCO₂eq,-,-,386,TJ,-,-,환경보전협회,-
521,국토교통부,수원여객운수(주),경기도 수원시 장안구 창훈로60번길 22-2 (연무동),2017,업체,교통(여객),"51,123",tCO₂eq,59.94,tCO2eq/억원,945,TJ,1.11,TJ/억원,한국표준협회,"85,286,184,323"
522,환경부,순천시,전라남도 순천시 장명로 30,2017,업체,폐기물,"132,481",tCO₂eq,-,-,461,TJ,-,-,한국산업기술시험원,-
523,산업통상자원부,스테코(주),충청남도 천안시 서북구 3공단1로 20(백석동) ,2017,사업장,반도체,"38,754",tCO₂eq,-,-,794,TJ,-,-,한국표준협회,-
524,산업통상자원부,스템코(주),충청북도 청주시 흥덕구 옥산면 과학산업4로 79-44 ,2017,사업장,반도체,"48,623",tCO₂eq,-,-,"1,010",TJ,-,-,(주)한국경영인증원,-
525,산업통상자원부,시그네틱스(주),경기도 파주시 탄현면 평화로 711 ,2017,사업장,반도체,"43,546",tCO₂eq,-,-,888,TJ,-,-,(주)한국경영인증원,-
526,환경부,시흥시,경기도 시흥시 시청로 20,2017,사업장,폐기물,"72,745",tCO₂eq,-,-,620,TJ,-,-,(재)한국품질재단,-
527,산업통상자원부,신대양제지(주),경기도 안산시 단원구 목내로 29(목내동) ,2017,업체,제지,"307,773",tCO₂eq,96.83,tCO2eq/억원,"2,429",TJ,0.76,TJ/억원,한국표준협회,"317,852,082,000"
528,산업통상자원부,신대일제지공업(주),대구광역시 달서구 성서공단로51길 27(장동) ,2017,사업장,제지,"98,856",tCO₂eq,-,-,363,TJ,-,-,이큐에이㈜,-
529,환경부,신대한정유산업 주식회사,경기도 화성시 정남면 가장로 334-10,2017,사업장,폐기물,"112,291",tCO₂eq,-,-,142,TJ,-,-,(주)한국경영인증원,-
530,국토교통부,신분당선(주),경기도 성남시 분당구  대왕판교로606번길 33 ,2017,사업장,교통(철도),"25,783",tCO₂eq,-,-,530,TJ,-,-,(주)한국경영인증원,-
531,국토교통부,신안종합리조트(주),강원도 횡성군 둔내면 고원로 451 ,2017,사업장,건물,"16,232",tCO₂eq,-,-,320,TJ,-,-,(주)한국경영인증원,-
532,산업통상자원부,신양금속공업(주) 반월공장,경기도 안산시 단원구  원시로 48 신양금속공업(주),2017,사업장,비철금속,"12,910",tCO₂eq,-,-,255,TJ,-,-,한국표준협회,-
533,산업통상자원부,신양금속공업(주) 제1공장,경기도 안산시 단원구 시화로 162 (성곡동),2017,사업장,비철금속,"15,065",tCO₂eq,-,-,319,TJ,-,-,한국표준협회,-
534,산업통상자원부,신창제지공업주식회사,충청남도 아산시 곡교천로125번길 23,2017,사업장,제지,"35,515",tCO₂eq,-,-,717,TJ,-,-,한국표준협회,-
535,산업통상자원부,신풍제지(주),경기도 평택시 고덕면 고덕로 144-32 ,2017,업체,제지,"98,981",tCO₂eq,73.25,tCO2eq/억원,"1,964",TJ,1.45,TJ/억원,(재)한국품질재단,"135,122,431,000"
536,산업통상자원부,신한중공업(주),울산광역시 울주군 온산읍 우봉길 35 ,2017,사업장,조선,"18,604",tCO₂eq,-,-,310,TJ,-,-,㈜한국품질보증원,-
537,산업통상자원부,신화인터텍(주),충청남도 천안시 동남구 병천면 매봉로 308,2017,사업장,반도체.디스플레이.전기전자,"18,632",tCO₂eq,-,-,375,TJ,-,-,한국표준협회,-
538,산업통상자원부,쌍용기초소재(주),전라북도 군산시  임해로 355 쌍용기초소재주식회사,2017,사업장,시멘트,"23,900",tCO₂eq,-,-,416,TJ,-,-,한국표준협회,-
539,산업통상자원부,쌍용머티리얼(주),-,2017,사업장,자동차,"38,970",tCO₂eq,-,-,779,TJ,-,-,(재)한국품질재단,-
540,산업통상자원부,쌍용양회공업 주식회사,서울특별시 중구 수표로 34,2017,업체,시멘트,"11,443,918",tCO₂eq,"1,107.56",tCO2eq/억원,"61,315",TJ,5.93,TJ/억원,한국표준협회,"1,033,256,985,000"
541,산업통상자원부,쌍용자동차(주),경기도 평택시 동삭로 455-12,2017,업체,자동차,"149,512",tCO₂eq,4.28,tCO2eq/억원,"2,968",TJ,0.09,TJ/억원,㈜한국품질보증원,"3,489,882,083,000"
542,산업통상자원부,씨엔씨티에너지 주식회사,대전광역시 중구 유등천동로 762,2017,사업장,발전에너지,"39,472",tCO₂eq,-,-,787,TJ,-,-,티유브이슈드코리아㈜,-
543,해양수산부,씨월드고속훼리(주),전라남도 목포시  해안로148번길 14 ,2017,업체,교통(해운),"66,326",tCO₂eq,79.85,tCO2eq/억원,909,TJ,1.09,TJ/억원,(주)한국경영인증원,"83,067,409,098"
544,국토교통부,씨제이씨지브이(주),서울특별시 용산구 한강대로23길 55 (한강로3가),2017,업체,건물,"84,510",tCO₂eq,9.07,tCO2eq/억원,"1,691",TJ,0.18,TJ/억원,(주)한국경영인증원,"932,125,703,000"
545,산업통상자원부,씨지앤대산전력 주식회사,충청남도 서산시 대산읍 독곶1로 82 ,2017,업체,발전 · 에너지,"3,382",tCO₂eq,9.76,tCO2eq/억원,56,TJ,0.16,TJ/억원,㈜한국품질보증원,"34,646,653,856"
546,산업통상자원부,씨지앤율촌전력 주식회사,전라남도 광양시 광양읍 인덕로 360-202,2017,업체,발전 · 에너지,"2,297,073",tCO₂eq,323.42,tCO2eq/억원,"44,789",TJ,6.31,TJ/억원,㈜한국품질보증원,"710,245,859,227"
547,산업통상자원부,아반스트레이트코리아 주식회사,경기도 평택시 청북읍 현곡산단로 84,2017,사업장,유리,"20,305",tCO₂eq,-,-,393,TJ,-,-,㈜한국품질보증원,-
548,산업통상자원부,아사히피디글라스한국(주),경상북도 구미시 산동면 봉산리 첨단기업로 178번지,2017,업체,유리,87,tCO₂eq,11.8,tCO2eq/억원,1,TJ,0.14,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"737,391,878"
549,환경부,아산시,충청남도 아산시 시민로 456,2017,사업장,폐기물,"39,440",tCO₂eq,-,-,428,TJ,-,-,㈜한국품질보증원,-
550,산업통상자원부,아세아시멘트 주식회사,서울특별시 강남구 논현로 430,2017,업체,시멘트,"2,998,864",tCO₂eq,682.51,tCO2eq/억원,"14,735",TJ,3.35,TJ/억원,한국표준협회,"439,388,029,000"
551,산업통상자원부,아세아제지(주),세종특별자치시 부강면 부강금호로 497,2017,업체,제지,"538,510",tCO₂eq,115.61,tCO2eq/억원,"3,991",TJ,0.86,TJ/억원,한국표준협회,"465,807,116,000"
552,국토교통부,아시아나항공,서울특별시 강서구 오정로 443-83,2017,업체,항공,"367,886",tCO₂eq,6.36,tCO2eq/억원,"5,399",TJ,0.09,TJ/억원,로이드인증원㈜,"5,788,844,197,000"
553,산업통상자원부,아이에스동서(주),서울특별시 강남구 영동대로 741,2017,업체,유리 · 요업,"102,379",tCO₂eq,6.2,tCO2eq/억원,"1,894",TJ,0.11,TJ/억원,한국표준협회,"1,651,678,799,000"
554,국토교통부,아주대학교의료원,경기도 수원시 영통구 월드컵로 164 아주대학교병원,2017,사업장,건물,"25,515",tCO₂eq,-,-,516,TJ,-,-,한국생산성본부인증원(주),-
555,산업통상자원부,아즈텍 주식회사,전라남도 영암군 삼호읍 자유무역로 194 ,2017,사업장,반도체,"3,675",tCO₂eq,-,-,75,TJ,-,-,㈜한국품질보증원,-
556,환경부,안동시,경상북도 안동시 앙실3길21-20,2017,사업장,폐기물,"75,446",tCO₂eq,-,-,336,TJ,-,-,(재)한국품질재단,-
557,산업통상자원부,안산도시개발(주),경기도 안산시 단원구 첨단로 670 ,2017,사업장,집단에너지,"13,312",tCO₂eq,-,-,265,TJ,-,-,한국가스안전공사,-
558,환경부,안산시,경기도 안산시 단원구 화랑로 387,2017,업체,폐기물,"285,153",tCO₂eq,-,-,"1,217",TJ,-,-,㈜한국품질보증원,-
559,환경부,안양시,경기도 안양시 동안구 시민대로 235,2017,사업장,폐기물,"81,266",tCO₂eq,-,-,612,TJ,-,-,㈜한국품질보증원,-
560,산업통상자원부,애경유화(주),울산광역시 남구 상개로81(상개동) ,2017,업체,석유화학,"140,240",tCO₂eq,17.88,tCO2eq/억원,"1,100",TJ,0.14,TJ/억원,한국표준협회,"784,131,827,000"
561,산업통상자원부,앰코테크놀로지코리아(주),광주광역시 북구 앰코로 100(대촌동),2017,업체,반도체,"186,088",tCO₂eq,12.95,tCO2eq/억원,"3,772",TJ,0.26,TJ/억원,(주)비에스아이그룹코리아,"1,437,308,333,822"
562,국토교통부,양산부산대학교병원,경상남도 양산시 물금읍 금오로 20,2017,사업장,건물,"19,215",tCO₂eq,-,-,391,TJ,-,-,한국산업기술시험원,-
563,환경부,양산시,경상남도 양산시 중앙로 39 양산시청,2017,사업장,폐기물,"90,374",tCO₂eq,-,-,742,TJ,-,-,(재)한국품질재단,-
564,환경부,양주시,경기도 양주시 부흥로 1533,2017,사업장,폐기물,"59,508",tCO₂eq,-,-,877,TJ,-,-,㈜한국품질보증원,-
565,산업통상자원부,에너원(주),전라북도 군산시  외항로 884,2017,사업장,발전 · 에너지,"41,070",tCO₂eq,-,-,479,TJ,-,-,(주)한국경영인증원,-
566,산업통상자원부,에스에스엘엠 주식회사,대구광역시 달성군 다시읍 세천로2길 1,2017,사업장,반도체,"27,438",tCO₂eq,-,-,558,TJ,-,-,한국표준협회,-
567,산업통상자원부,에스엔에프코리아(주) 울산공장,울산광역시 남구 여천로 215-100 (여천동),2017,사업장,석유화학,"33,181",tCO₂eq,-,-,668,TJ,-,-,(재)한국화학융합시험연구원,-
568,산업통상자원부,에스케이루브리컨츠 주식회사,서울특별시 종로구 종로 26,2017,업체,정유,"217,958",tCO₂eq,7.5,tCO2eq/억원,"6,342",TJ,0.22,TJ/억원,한국표준협회,"2,904,364,377,000"
569,산업통상자원부,에스케이머티리얼즈 주식회사,경상북도 영주시 가흥공단로 59-33,2017,업체,석유화학,"214,684",tCO₂eq,57.36,tCO2eq/억원,"4,396",TJ,1.17,TJ/억원,한국가스안전공사,"374,284,482,000"
570,산업통상자원부,에스케이실트론 주식회사,경상북도 구미시 임수로 53,2017,업체,반도체,"273,699",tCO₂eq,29.5,tCO2eq/억원,"5,644",TJ,0.61,TJ/억원,(주)한국경영인증원,"927,788,864,000"
571,산업통상자원부,에스케이씨 주식회사,경기도 수원시 장안구 장안로309번길 84,2017,업체,석유화학,"712,180",tCO₂eq,50.74,tCO2eq/억원,"13,434",TJ,0.96,TJ/억원,한국표준협회,"1,403,473,051,000"
572,산업통상자원부,에스케이씨솔믹스주식회사,경기도 평택시  경기대로 1043 ,2017,사업장,반도체.디스플레이.전기전자,"6,706",tCO₂eq,-,-,137,TJ,-,-,한국표준협회,-
573,산업통상자원부,에스케이씨코오롱피아이 주식회사,경기도 안양시 동안구 평촌대로212번길 55 (관양동),2017,사업장,석유화학,"98,241",tCO₂eq,-,-,"1,177",TJ,-,-,(주)비에스아이그룹코리아,-
574,산업통상자원부,에스케이씨하이테크앤마케팅(주),충청남도 천안시 서북구 성거읍 성거길 112,2017,사업장,석유화학,"34,579",tCO₂eq,-,-,664,TJ,-,-,로이드인증원㈜,-
575,산업통상자원부,에스케이어드밴스드주식회사,울산광역시 남구 용연로 299 (황성동),2017,업체,석유화학,"632,821",tCO₂eq,89.15,tCO2eq/억원,"12,357",TJ,1.74,TJ/억원,한국표준협회,"709,869,423,787"
576,산업통상자원부,에스케이에너지 주식회사,서울특별시 종로구 종로 26,2017,업체,정유,"7,517,570",tCO₂eq,26.03,tCO2eq/억원,"77,788",TJ,0.27,TJ/억원,한국표준협회,"28,885,192,318,000"
577,산업통상자원부,에스케이에어가스주식회사,울산광역시 남구 용잠로 255 (고사동),2017,사업장,석유화학,"195,906",tCO₂eq,-,-,"6,659",TJ,-,-,한국표준협회,-
578,산업통상자원부,에스케이이엔에스 주식회사,서울특별시 종로구 종로26(서린동) SK빌딩,2017,업체,발전 · 에너지,"2,471,647",tCO₂eq,396.41,tCO2eq/억원,"50,013",TJ,8.02,TJ/억원,(주)한국경영인증원,"623,511,259,083"
579,산업통상자원부,에스케이종합화학 주식회사,서울특별시 종로구 종로 26,2017,업체,석유화학,"3,250,472",tCO₂eq,31.47,tCO2eq/억원,"73,803",TJ,0.71,TJ/억원,한국표준협회,"10,327,976,116,000"
580,산업통상자원부,에스케이케미칼(주),경기도 성남시 분당구 판교로 310,2017,업체,석유화학,"587,035",tCO₂eq,718.61,tCO2eq/억원,"9,087",TJ,11.12,TJ/억원,(주)비에스아이그룹코리아,"81,690,752,000"
581,산업통상자원부,에스케이텔레콤 주식회사,서울특별시 중구 을지로 65,2017,업체,통신,"875,405",tCO₂eq,7.02,tCO2eq/억원,"17,983",TJ,0.14,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"12,468,035,000,000"
582,산업통상자원부,에스케이하이닉스 시스템아이씨(주),충청북도 청주시 흥덕구 대신로 215(향정동),2017,업체,반도체,"248,808",tCO₂eq,107.46,tCO2eq/억원,"3,457",TJ,1.49,TJ/억원,(주)비에스아이그룹코리아,"231,537,308,818"
583,산업통상자원부,에스케이하이닉스 주식회사,경기도 이천시 부발읍 경충대로 2091,2017,업체,반도체,"3,077,307",tCO₂eq,10.35,tCO2eq/억원,"58,280",TJ,0.2,TJ/억원,(주)비에스아이그룹코리아,"29,718,939,000,000"
584,산업통상자원부,에스폼(주),경기도 안성시 미양면 안성맞춤대로 474-40,2017,사업장,비철금속,"47,003",tCO₂eq,-,-,821,TJ,-,-,한국표준협회,-
585,농림축산식품부,에스피엘(주),경기도 평택시 팽성읍 추팔산단1길 157,2017,사업장,음식료품,"29,130",tCO₂eq,-,-,618,TJ,-,-,(주)비에스아이그룹코리아,-
586,산업통상자원부,에어리퀴드코리아 주식회사,서울특별시 강남구 테헤란로 501 (삼성동) 11층,2017,업체,석유화학,"208,543",tCO₂eq,70.29,tCO2eq/억원,"2,342",TJ,0.79,TJ/억원,로이드인증원㈜,"296,680,993,426"
587,국토교통부,에어부산(주),부산광역시 부산진구  황령대로 24 부산상공회의소,2017,사업장,항공,"194,881",tCO₂eq,-,-,"2,797",TJ,-,-,한국표준협회,-
588,산업통상자원부,에어프로덕츠코리아 주식회사,경기도 용인시 기흥구 농서로46번길 3(농서동) ,2017,업체,석유화학,"711,658",tCO₂eq,-,-,"14,620",TJ,-,-,로이드인증원㈜,"456,838,747,335"
589,산업통상자원부,에이에스이코리아주식회사,경기도 파주시 산업단지길 76,2017,사업장,반도체,"95,353",tCO₂eq,-,-,"1,943",TJ,-,-,(재)한국품질재단,-
590,산업통상자원부,에이지씨디스플레이글라스 오창 주식회사,충청북도 청원군 오창읍 과학산업3로 105 ,2017,사업장,유리 · 요업,"18,647",tCO₂eq,-,-,383,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
591,산업통상자원부,에이지씨화인테크노한국주식회사,경상북도 구미시 산동면 첨단기업로 178,2017,업체,유리,"264,727",tCO₂eq,56.48,tCO2eq/억원,"5,145",TJ,1.1,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"468,728,279,665"
592,산업통상자원부,에이치디씨현대이피 주식회사,울산광역시 남구 사평로 108-256 HDC현대EP(주),2017,사업장,석유화학,"24,389",tCO₂eq,-,-,461,TJ,-,-,한국표준협회,-
593,산업통상자원부,에코플라스틱(주) 1공장,경상북도 경주시 공단로69번길 30 (황성동),2017,사업장,자동차,"17,057",tCO₂eq,-,-,348,TJ,-,-,(재)한국품질재단,-
594,산업통상자원부,엘앤에프,대구광역시 달서구 성서4차첨단로 136 (월암동),2017,사업장,반도체.디스플레이.전기전자,"25,567",tCO₂eq,-,-,487,TJ,-,-,(주)한국경영인증원,-
595,산업통상자원부,엘에스니꼬 동제련 주식회사,울산광역시 울주군 온산읍 산암로 148,2017,업체,비철금속,"511,088",tCO₂eq,7.06,tCO2eq/억원,"8,241",TJ,0.11,TJ/억원,한국표준협회,"7,234,642,755,416"
596,산업통상자원부,엘에스메탈 주식회사,서울특별시 강남구 영동대로 511,2017,사업장,비철금속,"25,013",tCO₂eq,-,-,511,TJ,-,-,(주)한국경영인증원,-
597,산업통상자원부,엘에스엠트론(주),경기도 안양시 동안구  엘에스로 116번길 39 엘에스엠트론하이테크센터 4층,2017,사업장,비철금속,"29,221",tCO₂eq,-,-,573,TJ,-,-,(주)한국경영인증원,-
598,산업통상자원부,엘에스전선 주식회사,경기도 안양시 동안구 엘에스로 127,2017,업체,기계,"152,130",tCO₂eq,8.42,tCO2eq/억원,"3,007",TJ,0.17,TJ/억원,㈜한국품질보증원,"1,807,454,520,544"
599,산업통상자원부,엘지디스플레이(주),서울특별시 영등포구 여의대로 128번지 (여의도동),2017,업체,디스플레이,"6,315,796",tCO₂eq,24.68,tCO2eq/억원,"63,451",TJ,0.25,TJ/억원,(재)한국품질재단,"25,591,082,000,000"
600,산업통상자원부,엘지유플러스(주),서울특별시 용산구 한강대로 32,2017,업체,통신,"1,015,286",tCO₂eq,8.28,tCO2eq/억원,"20,913",TJ,0.17,TJ/억원,한국표준협회,"12,261,930,000,000"
601,산업통상자원부,엘지이노텍 주식회사,서울특별시 중구 후암로 98,2017,업체,전기전자,"357,019",tCO₂eq,4.99,tCO2eq/억원,"7,419",TJ,0.1,TJ/억원,(주)비에스아이그룹코리아,"7,149,756,338,000"
602,산업통상자원부,엘지전자 주식회사,서울특별시 영등포구 여의대로 128,2017,업체,전기전자,"1,293,811",tCO₂eq,4.05,tCO2eq/억원,"9,499",TJ,0.03,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"31,966,513,000,000"
603,산업통상자원부,엠이엠씨코리아주식회사,충청남도 천안시 서북구 성거읍 망향로 854 ,2017,사업장,반도체,"66,538",tCO₂eq,-,-,"1,368",TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
604,환경부,여수시,전라남도 여수시 학동1길 10 (학동),2017,업체,지정외 폐기물처리업 등,"81,491",tCO₂eq,-,-,711,TJ,-,-,한국산업기술시험원,-
605,산업통상자원부,여천엔씨씨 주식회사,"서울특별시 중구 세종대로 39, 8층(대한상공회의소빌딩)",2017,업체,석유화학,"3,732,791",tCO₂eq,68.92,tCO2eq/억원,"74,045",TJ,1.37,TJ/억원,(재)한국품질재단,"5,415,957,595,880"
606,국토교통부,영남대학교,경상북도 경산시 대학로 280 영남대학교,2017,사업장,건물,"19,270",tCO₂eq,-,-,389,TJ,-,-,㈜한국품질보증원,-
607,산업통상자원부,영보화학(주),충청북도 청주시 흥덕구 강내면 서부로 230-23 ,2017,사업장,석유화학,"18,163",tCO₂eq,-,-,346,TJ,-,-,(주)한국경영인증원,-
608,산업통상자원부,영신금속공업(주),경기도 평택시 포승읍 포승공단로118번길 118,2017,사업장,기계,"17,107",tCO₂eq,-,-,347,TJ,-,-,(재)한국품질재단,-
609,산업통상자원부,영진글로벌 주식회사,충청남도 당진시 신평면 당진항만로 65,2017,사업장,시멘트,"27,715",tCO₂eq,-,-,560,TJ,-,-,한국표준협회,-
610,산업통상자원부,영풍전자(주),경기 안산시 단원구 범지기로141번길 50,2017,사업장,전기전자,"59,771",tCO₂eq,-,-,"1,129",TJ,-,-,이큐에이㈜,-
611,산업통상자원부,영풍제지(주),경기도 평택시 진위면 서탄로 9 ,2017,사업장,제지,"113,444",tCO₂eq,-,-,"1,042",TJ,-,-,한국표준협회,-
612,산업통상자원부,영풍파일(주),충청북도 음성군 금왕읍 덕금로 1042 ,2017,사업장,시멘트,"5,501",tCO₂eq,-,-,94,TJ,-,-,한국표준협회,-
613,산업통상자원부,영화금속(주),경상남도 창원시 진해구 남의로57(남양동),2017,사업장,철강,"99,127",tCO₂eq,-,-,"1,404",TJ,-,-,한국표준협회,-
614,산업통상자원부,영흥철강(주),경상남도 창원시 성산구 공단로 193 ,2017,사업장,철강,"14,259",tCO₂eq,-,-,314,TJ,-,-,한국표준협회,-
615,농림축산식품부,오뚜기라면(주),경기도 평택시 안중읍 덕우로 423,2017,사업장,음식료품,"49,172",tCO₂eq,-,-,982,TJ,-,-,(주)비에스아이그룹코리아,-
616,산업통상자원부,오리온엔지니어드카본즈 주식회사,전라남도 여수시 진달래길 310-88(월내동) ,2017,업체,석유화학,"676,773",tCO₂eq,229.32,tCO2eq/억원,"8,599",TJ,2.91,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"295,124,997,850"
617,농림축산식품부,오비맥주(주),"서울특별시 강남구 영동대로 517, 8층(삼성동, 아셈타워)",2017,사업장,음식료품,"125,400",tCO₂eq,-,-,"2,323",TJ,-,-,(주)비에스아이그룹코리아,-
618,환경부,오산시 환경사업소,경기도 오산시 오산천로 72 (오산동),2017,사업장,하수처리업,"18,276",tCO₂eq,-,-,246,TJ,-,-,㈜한국품질보증원,-
619,산업통상자원부,오씨아이 주식회사,서울특별시 중구 소공로 94,2017,업체,석유화학,"2,355,925",tCO₂eq,"94,448.79",tCO2eq/억원,"42,150",TJ,"1,689.79",TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"2,494,394,059"
620,산업통상자원부,온세미컨덕터코리아(주),경기도 부천시 평천로850번길 55(도당동) ,2017,업체,반도체,"124,632",tCO₂eq,29.18,tCO2eq/억원,"1,555",TJ,0.36,TJ/억원,(주)비에스아이그룹코리아,"427,056,333,930"
621,산업통상자원부,와이케이스틸(주),부산광역시 사하구 을숙도대로 760(구평동),2017,업체,철강,"354,432",tCO₂eq,60.14,tCO2eq/억원,"6,236",TJ,1.06,TJ/억원,한국표준협회,"589,335,061,804"
622,국토교통부,용남고속(주),경기도 수원시 권선구 온정로 88 (오목천동),2017,사업장,교통(여객),"32,087",tCO₂eq,-,-,571,TJ,-,-,한국표준협회,-
