NO,DPRTM_CHRG,CORP_NM,ADDRESS,TRGT_YEAR,DSGN_CLSF,DSGN_INDS,GHG_EMS,GHG_UNIT,GHG_EMS_BU,GHG_EMS_BU_UNIT,ENG_CNSM,ENG_UNIT,ENG_CNSM_BU,ENG_CNSM_BU_UNIT,VRFCT_AGNCY,TST
232,국토교통부,경원여객자동차(주),경상남도 진주시 남강로 698 (장대동),2016,업체,교통(여객),"25,146",tCO₂eq,-,-,355,TJ,-,-,대일이엔씨기술(주),-
233,환경부,경주시,경상북도 경주시 양정로 260 (동천동),2016,업체,폐기물,"104,522",tCO₂eq,-,-,648,TJ,-,-,㈜한국품질보증원,-
234,산업통상자원부,경창산업(주)본사,대구광역시 달서구  성서로35길 6 ,2016,사업장,자동차,"23,284",tCO₂eq,-,-,478,TJ,-,-,한국표준협회,-
235,산업통상자원부,고려강선(주),부산광역시 수영구 구락로141번길 37 (망미동),2016,업체,철강,"96,823",tCO₂eq,45.88,tCO2eq/억원,2010,TJ,0.95,TJ/억원,로이드인증원㈜,"211,050,821,278"
236,산업통상자원부,고려기초소재,충청남도 당진시 송악읍 고대공단2길 367,2016,사업장,시멘트,"29,513",tCO₂eq,-,-,522,TJ,-,-,한국표준협회,-
237,산업통상자원부,고려아연 주식회사,서울특별시 강남구  강남대로 542 영풍빌딩,2016,업체,비철금속,"3,363,119",tCO₂eq,66.66,tCO2eq/억원,47871,TJ,0.95,TJ/억원,(재)한국품질재단,"5,044,841,798,000"
238,산업통상자원부,고려용접봉(주),경상남도 창원시 성산구  공단로 704 고려용접봉(주),2016,사업장,기계,"21,968",tCO₂eq,-,-,446,TJ,-,-,㈜한국품질보증원,-
239,산업통상자원부,고려제강(주),부산광역시 수영구  구락로123번길 20 ,2016,업체,철강,"124,912",tCO₂eq,27.78,tCO2eq/억원,2524,TJ,0.56,TJ/억원,로이드인증원㈜,"449,611,059,000"
240,산업통상자원부,고려특수선재(주),경상남도 양산시  어실로 43,2016,사업장,철강,"17,464",tCO₂eq,-,-,358,TJ,-,-,로이드인증원㈜,-
241,산업통상자원부,고성조선해양(주),-,2016,사업장,조선,"28,858",tCO₂eq,-,-,522,TJ,-,-,(재)한국품질재단,-
242,환경부,고양시,경기도 고양시 덕양구 고양시청로 10 고양시청,2016,사업장,폐기물,"220,227",tCO₂eq,-,-,915,TJ,-,-,㈜한국품질보증원,-
243,국토교통부,공항철도(주),인천 서구 검바위로 46,2016,업체,교통(철도),"56,886",tCO₂eq,14.08,tCO2eq/억원,1168,TJ,0.29,TJ/억원,한국산업기술시험원,"403,954,503,000"
244,환경부,광명시,경기도 광명시  시청로20,2016,사업장,폐기물,"66,172",tCO₂eq,-,-,317,TJ,-,-,㈜한국품질보증원,-
245,국토교통부,광주과학기술원,광주광역시 북구 첨단과기로 123 (오룡동),2016,사업장,건물,"18,770",tCO₂eq,-,-,383,TJ,-,-,한국표준협회,-
246,환경부,광주광역시,광주광역시 서구  내방로 111 광주광역시청,2016,업체,폐기물,"812,324",tCO₂eq,-,-,1692,TJ,-,-,이큐에이㈜,-
247,국토교통부,광주광역시도시철도공사,광주광역시 서구 상무대로 760 광주광역시도시철도공사,2016,사업장,교통(철도),"18,171",tCO₂eq,-,-,373,TJ,-,-,한국표준협회,-
248,산업통상자원부,광진산업(주),서울특별시 강남구 테헤란로98길 16 (대치동),2016,사업장,시멘트,"78,166",tCO₂eq,-,-,200,TJ,-,-,한국생산성본부인증원(주),-
249,환경부,구리시,경기도 구리시  왕숙천로 49 구리시자원회수시설,2016,사업장,폐기물,"137,217",tCO₂eq,-,-,623,TJ,-,-,(재)한국품질재단,-
250,환경부,구미시,경상북도 구미시  송정대로 55 구미시청,2016,업체,폐기물,"242,758",tCO₂eq,-,-,1219,TJ,-,-,㈜한국품질보증원,-
251,산업통상자원부,국도화학(주),서울 금천구 가산 디지털2로 61(가산동),2016,사업장,석유화학,"75,202",tCO₂eq,-,-,1421,TJ,-,-,로이드인증원㈜,-
252,국토교통부,국립대학법인 서울대학교,서울특별시 관악구  관악로 1 서울대학교,2016,사업장,건물,"135,989",tCO₂eq,-,-,2753,TJ,-,-,(재)한국품질재단,-
253,국토교통부,국립암센터,경기도 고양시 일산동구 일산로 323 (마두동),2016,사업장,건물,"18,576",tCO₂eq,-,-,386,TJ,-,-,이큐에이㈜,-
254,국토교통부,국방과학연구소,대전광역시 유성구 북유성대로488번길 160 (수남동),2016,사업장,건물,"17,182",tCO₂eq,-,-,348,TJ,-,-,(재)한국품질재단,-
255,산업통상자원부,국일제지(주),경기도 용인시 처인구 백옥대로 563 국일제지,2016,사업장,제지,"20,234",tCO₂eq,-,-,407,TJ,-,-,이큐에이㈜,-
256,국토교통부,국회사무처,서울특별시 영등포구 의사당대로 1 (여의도동),2016,사업장,건물,"22,376",tCO₂eq,-,-,464,TJ,-,-,한국표준협회,-
257,환경부,군산시,전라북도 군산시  서해로 289 군산하수처리장,2016,사업장,폐기물,"114,961",tCO₂eq,-,-,387,TJ,-,-,한국산업기술시험원,-
258,산업통상자원부,군장에너지주식회사,전라북도 군산시  임해로 297 군장에너지,2016,업체,산업단지,"3,173,174",tCO₂eq,"1,024.19",tCO2eq/억원,35879,TJ,11.58,TJ/억원,한국표준협회,"309,824,079,000"
259,환경부,군포시,경기도 군포시  초막골길 101-58 군포환경관리소,2016,사업장,폐기물,"45,059",tCO₂eq,-,-,74,TJ,-,-,한국표준협회,-
260,국토교통부,금호고속(주),광주광역시 서구 무진대로 904 유스퀘어(광천터미널),2016,업체,교통(여객),"184,378",tCO₂eq,49.11,tCO2eq/억원,2622,TJ,0.7,TJ/억원,(주)한국경영인증원,"375,476,040,837"
261,산업통상자원부,금호미쓰이화학 주식회사,전라남도 여수시  여수산단2로 305 ,2016,사업장,석유화학,"92,681",tCO₂eq,-,-,1588,TJ,-,-,(재)한국품질재단,-
262,산업통상자원부,금호석유화학 주식회사,서울특별시 중구  청계천로 100 시그니쳐타워,2016,업체,석유화학,"3,089,075",tCO₂eq,98.42,tCO2eq/억원,39073,TJ,1.24,TJ/억원,한국표준협회,"3,138,617,263,000"
263,산업통상자원부,금호타이어(주),광주광역시 광산구  어등대로 658 금호타이어(주),2016,업체,석유화학,"312,105",tCO₂eq,13.26,tCO2eq/억원,6001,TJ,0.25,TJ/억원,지속가능인증원주식회사,"2,353,871,598,000"
264,산업통상자원부,금호폴리켐 주식회사,서울특별시 중구  청계천로 100 시그니쳐타워,2016,업체,석유화학,"290,289",tCO₂eq,74.63,tCO2eq/억원,4387,TJ,1.13,TJ/억원,(재)한국품질재단,"388,963,700,000"
265,산업통상자원부,금호피앤비화학 주식회사,전라남도 여수시  여수산단2로 218 ,2016,업체,석유화학,"772,738",tCO₂eq,86.07,tCO2eq/억원,9287,TJ,1.03,TJ/억원,한국표준협회,"897,781,304,000"
266,산업통상자원부,기아자동차(주),서울특별시 서초구  헌릉로 12 현대기아자동차빌딩,2016,업체,자동차,"770,023",tCO₂eq,"2,433.56",tCO2eq/억원,15558,TJ,49.17,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"31,641,854,000"
267,환경부,김천시,경상북도 김천시 시청1길 1 (신음동),2016,업체,폐기물,"76,655",tCO₂eq,-,-,297,TJ,-,-,㈜한국품질보증원,-
268,산업통상자원부,김천에너지서비스주식회사,경상북도 김천시 공단4길 118-10 (응명동),2016,업체,산업단지,"772,785",tCO₂eq,993.09,tCO2eq/억원,8201,TJ,10.54,TJ/억원,한국표준협회,"77,816,114,000"
269,환경부,김해시,경상남도 김해시  김해대로 2401 김해시청,2016,업체,폐기물,"184,520",tCO₂eq,-,-,1036,TJ,-,-,(재)한국품질재단,-
270,산업통상자원부,깨끗한나라 주식회사,서울특별시 중구  삼일대로6길 5 조양빌딩신관,2016,업체,제지,"440,058",tCO₂eq,62.81,tCO2eq/억원,5597,TJ,0.8,TJ/억원,(재)한국품질재단,"700,578,128,000"
271,산업통상자원부,나래에너지서비스 주식회사,경기도 하남시 조정대로 77 (풍산동),2016,사업장,집단에너지,338,tCO₂eq,-,-,6,TJ,-,-,한국생산성본부인증원(주),-
272,산업통상자원부,남양금속주식회사,대구광역시 달성군 논공읍 논공로53길 20 ,2016,사업장,기계,"92,757",tCO₂eq,-,-,1703,TJ,-,-,㈜한국품질보증원,-
273,농림축산식품부,남양유업(주),서울특별시 중구  남대문로 120 대일빌딩,2016,사업장,음식료품,"96,493",tCO₂eq,-,-,1944,TJ,-,-,한국표준협회,-
274,산업통상자원부,남해화학(주),전라남도 여수시  여수산단로 1384 ,2016,사업장,석유화학,"81,470",tCO₂eq,-,-,1121,TJ,-,-,대일이엔씨기술(주),-
275,산업통상자원부,네이버 데이터센터 각,강원도 춘천시 동면 순환대로 1154-79,2016,사업장,통신,"39,357",tCO₂eq,-,-,810,TJ,-,-,한국표준협회,-
276,산업통상자원부,네패스,충청북도 청주시 청원구 오창읍 과학산업2로 587-32,2016,사업장,반도체.디스플레이.전기전자,"15,432",tCO₂eq,-,-,314,TJ,-,-,(주)비에스아이그룹코리아,-
277,산업통상자원부,넥센타이어(주),경상남도 양산시  충렬로 355 넥센타이어,2016,사업장,석유화학,"204,065",tCO₂eq,-,-,4043,TJ,-,-,(주)한국경영인증원,-
278,산업통상자원부,넥스틸(주),경상북도 포항시 남구 대송면 송덕로212번길 195,2016,사업장,철강,"11,939",tCO₂eq,-,-,245,TJ,-,-,이큐에이㈜,-
279,산업통상자원부,노벨리스코리아 주식회사,경상북도 영주시  적서공단로 23 ,2016,업체,비철금속,"423,474",tCO₂eq,24.15,tCO2eq/억원,8383,TJ,0.48,TJ/억원,(주)한국경영인증원,"1,753,200,162,000"
280,산업통상자원부,녹십자,"경기도 용인시 기흥구 이현로30번기 107, 1층",2016,사업장,석유화학,"38,285",tCO₂eq,-,-,768,TJ,-,-,이큐에이㈜,-
281,국토교통부,농협은행(주),서울특별시 중구 통일로 120 (충정로1가),2016,업체,건물,"99,195",tCO₂eq,0.86,tCO2eq/억원,1431,TJ,0.01,TJ/억원,티유브이슈드코리아㈜,"11,532,037,000,000"
282,산업통상자원부,능원금속공업 주식회사,경기도 양주시 은현면 그루고개로 366 ,2016,사업장,비철금속,"28,427",tCO₂eq,-,-,579,TJ,-,-,산림조합중앙회,-
283,산업통상자원부,담우물산(주),강원도 영월군 남면 토교로 457-7 ,2016,사업장,시멘트,"54,109",tCO₂eq,-,-,182,TJ,-,-,한국생산성본부인증원(주),-
284,환경부,대구광역시,대구광역시 중구  공평로 88 대구광역시청,2016,업체,폐기물,"1,290,483",tCO₂eq,-,-,4715,TJ,-,-,(재)한국화학융합시험연구원,-
285,산업통상자원부,대구그린파워(주),대구광역시 동구 매여로 14 (율암동),2016,업체,발전에너지,"1,003,737",tCO₂eq,377.88,tCO2eq/억원,20079,TJ,7.56,TJ/억원,이큐에이㈜,"265,620,753,000"
286,국토교통부,대구도시철도공사,대구광역시 달서구 월배로 250 ,2016,업체,교통(철도),"94,501",tCO₂eq,45.8,tCO2eq/억원,1942,TJ,0.94,TJ/억원,(주)한국경영인증원,"206,312,570,000"
287,산업통상자원부,대구염색산업단지관리공단,대구광역시 서구  염색공단중앙로 33 열병합발전소,2016,업체,산업단지,"837,758",tCO₂eq,835.42,tCO2eq/억원,9601,TJ,9.57,TJ/억원,이큐에이㈜,"100,279,660,000"
288,산업통상자원부,대구텍 유한회사,대구광역시 달성군 가창면 가창로 1040 ,2016,사업장,비철금속,"49,097",tCO₂eq,-,-,1000,TJ,-,-,한국표준협회,-
289,환경부,대길그린 주식회사,-,2016,사업장,폐기물,"71,882",tCO₂eq,-,-,86,TJ,-,-,이큐에이㈜,-
290,산업통상자원부,대덕전자(주),경기도 시흥시 소망공원로 335(정왕동),2016,사업장,전기전자,"84,402",tCO₂eq,-,-,1688,TJ,-,-,한국표준협회,-
291,산업통상자원부,대덕지디에스(주),경기도 안산시 단원구  산단로 63 대덕지디에스(주),2016,사업장,전기전자,"32,469",tCO₂eq,-,-,655,TJ,-,-,한국표준협회,-
292,산업통상자원부,대동금속(주),대구광역시 달성군 논공로 602 ,2016,사업장,철강,"29,662",tCO₂eq,-,-,562,TJ,-,-,㈜한국품질보증원,-
293,산업통상자원부,대동산업주식회사,충청남도 천안시 서북구 성거읍 천일고2길 150 (주)대동타일,2016,사업장,요업,"49,226",tCO₂eq,-,-,913,TJ,-,-,한국표준협회,-
294,산업통상자원부,대림산업 주식회사,전라남도 여수시 여수산단2로 220-10 (화치동),2016,업체,석유화학,"213,811",tCO₂eq,-,-,4194,TJ,-,-,한국가스안전공사,-
295,산업통상자원부,대림자동차공업(주),경상남도 창원시 성산구  공단로 602 대림자동차,2016,사업장,자동차,"44,061",tCO₂eq,-,-,889,TJ,-,-,(재)한국품질재단,-
296,농림축산식품부,대상 주식회사,서울특별시 동대문구  천호대로 26 대상빌딩,2016,업체,음식료품,"516,058",tCO₂eq,27.85,tCO2eq/억원,10092,TJ,0.54,TJ/억원,한국표준협회,"1,852,714,894,000"
297,농림축산식품부,대성목재공업(주),인천광역시 중구  월미로 164 ,2016,사업장,목재,"27,087",tCO₂eq,-,-,529,TJ,-,-,한국표준협회,-
298,산업통상자원부,대성산업가스(주),서울특별시 구로구  경인로 662 디큐브시티,2016,업체,석유화학,"782,664",tCO₂eq,161.38,tCO2eq/억원,15860,TJ,3.27,TJ/억원,㈜한국품질보증원,"484,991,481,276"
299,산업통상자원부,대성지엠텍(주),강원도 영월군 한반도면 강원남로 330-58 ,2016,업체,광업,"125,783",tCO₂eq,"1,026.06",tCO2eq/억원,334,TJ,2.72,TJ/억원,한국생산성본부인증원(주),"12,258,787,327"
300,산업통상자원부,대신염직공업(주),경기도 안산시 단원구 해안로397번길 16 (초지동),2016,사업장,섬유,"16,680",tCO₂eq,-,-,311,TJ,-,-,이큐에이㈜,-
301,국토교통부,대신정기화물자동차(주),충청북도 청주시 청원구 중앙로 95 (우암동),2016,사업장,교통(화물),"55,224",tCO₂eq,-,-,782,TJ,-,-,(재)한국품질재단,-
302,산업통상자원부,대양금속(주),충청남도 예산군 신암면 추사로 146-8 ,2016,사업장,기계,"20,351",tCO₂eq,-,-,399,TJ,-,-,(재)한국품질재단,-
303,산업통상자원부,대양제지공업(주),경기도 안산시 단원구  신원로 50 대양제지공업(주),2016,사업장,제지,"136,492",tCO₂eq,-,-,1526,TJ,-,-,한국표준협회,-
304,산업통상자원부,대왕제지공업(주)소룡동지점,전라북도 군산시 외항1길 32-29 (소룡동),2016,사업장,제지,"19,912",tCO₂eq,-,-,353,TJ,-,-,한국생산성본부인증원(주),-
305,산업통상자원부,대용산업,경기도 시흥시  공단3대로 115 대룡산업,2016,사업장,비철금속,"14,695",tCO₂eq,-,-,301,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
306,산업통상자원부,대우조선해양(주),경상남도 거제시  거제대로 3370 대우조선해양,2016,업체,조선,"402,695",tCO₂eq,3.54,tCO2eq/억원,7188,TJ,0.06,TJ/억원,한국표준협회,"11,385,449,714,000"
307,산업통상자원부,대원강업(주),경상남도 창원시 성산구  완암로 35 대원강업(주) 창원1공장,2016,사업장,자동차,"29,017",tCO₂eq,-,-,583,TJ,-,-,티유브이슈드코리아㈜,-
308,산업통상자원부,대원화성(주),경기도 오산시  경기대로 868-14 대원화성(주),2016,사업장,석유화학,"20,862",tCO₂eq,-,-,405,TJ,-,-,한국표준협회,-
309,환경부,대일개발 주식회사,경기도 안산시 단원구  지원로 7 (주)대일개발,2016,사업장,폐기물,"53,092",tCO₂eq,-,-,245,TJ,-,-,티유브이슈드코리아㈜,-
310,환경부,대전광역시,대전광역시 서구  둔산로 100 대전광역시청,2016,업체,폐기물,"600,780",tCO₂eq,-,-,1807,TJ,-,-,이큐에이㈜,-
311,국토교통부,대전광역시도시철도공사,대전광역시 서구 월드컵대로 480 (월평동),2016,사업장,교통(철도),"18,357",tCO₂eq,-,-,376,TJ,-,-,(주)한국경영인증원,-
312,산업통상자원부,대전열병합발전주식회사,대전광역시 대덕구  신일서로68번길 71 대전열병합발전(주),2016,업체,산업단지,"245,408",tCO₂eq,372.36,tCO2eq/억원,3794,TJ,5.76,TJ/억원,한국표준협회,"65,906,911,000"
313,산업통상자원부,대창단조(주),경상남도 김해시 생림면 봉림로 157 ,2016,사업장,기계,"22,308",tCO₂eq,-,-,451,TJ,-,-,이큐에이㈜,-
314,국토교통부,대창운수(주),광주광역시 북구 첨단과기로 240 (오룡동),2016,사업장,교통(여객),"28,203",tCO₂eq,-,-,528,TJ,-,-,㈜한국품질보증원,-
315,산업통상자원부,대한광통신주식회사,경기도 안산시 단원구 장자골로 49 (성곡동),2016,사업장,반도체.디스플레이.전기전자,"16,563",tCO₂eq,-,-,338,TJ,-,-,(주)한국경영인증원,-
316,산업통상자원부,대한방직(주),서울특별시 영등포구  국제금융로2길 17 삼성생명동여의도빌딩,2016,사업장,섬유,"31,991",tCO₂eq,-,-,498,TJ,-,-,한국표준협회,-
317,산업통상자원부,대한석탄공사,강원도 원주시  배울로 85 (반곡동),2016,사업장,광업,"209,084",tCO₂eq,-,-,553,TJ,-,-,한국생산성본부인증원(주),-
318,산업통상자원부,대한소결금속(주),대구광역시 달성군 논공읍 논공로87길 43 ,2016,사업장,자동차,"23,361",tCO₂eq,-,-,470,TJ,-,-,한국표준협회,-
319,산업통상자원부,대한슬래그 주식회사,전라남도 광양시 산업로 207 (태인동),2016,사업장,유리 · 요업,"32,386",tCO₂eq,-,-,600,TJ,-,-,한국표준협회,-
320,산업통상자원부,대한시멘트주식회사,전라남도 광양시  백운1로 74 대한시멘트㈜,2016,사업장,시멘트,"83,689",tCO₂eq,-,-,1519,TJ,-,-,한국표준협회,-
321,산업통상자원부,대한유화 주식회사,서울특별시 종로구  자하문로 77 유화빌딩,2016,업체,석유화학,"1,165,438",tCO₂eq,73.58,tCO2eq/억원,22607,TJ,1.43,TJ/억원,한국가스안전공사,"1,583,906,573,000"
322,산업통상자원부,대한전선 주식회사,"경기도 안양시 동안구 시민대로 317, 대한스마트타워",2016,사업장,기계,"36,851",tCO₂eq,-,-,739,TJ,-,-,이큐에이㈜,-
323,산업통상자원부,대한제강(주),부산광역시 사하구  하신번영로 69 ,2016,업체,철강,"482,778",tCO₂eq,57.25,tCO2eq/억원,8499,TJ,1.01,TJ/억원,한국표준협회,"843,242,879,000"
324,농림축산식품부,대한제당 주식회사,인천광역시 중구  월미로 116 대한제당㈜,2016,사업장,음식료품,"77,387",tCO₂eq,-,-,1539,TJ,-,-,한국표준협회,-
325,농림축산식품부,대한제분(주),인천광역시 중구 월미로 50 대한제분(기타부속건물),2016,사업장,음식료품,"19,866",tCO₂eq,-,-,408,TJ,-,-,한국표준협회,-
326,산업통상자원부,대한제지주식회사,충청북도 청원군 오송읍 상정쌍청로 256 대한제지,2016,업체,제지,"213,215",tCO₂eq,119.03,tCO2eq/억원,2553,TJ,1.43,TJ/억원,한국표준협회,"179,126,510,000"
327,산업통상자원부,대한특수금속(주),경상북도 고령군 다산면 다산산단2길 10-30 ,2016,사업장,철강,"18,795",tCO₂eq,-,-,331,TJ,-,-,이큐에이㈜,-
328,국토교통부,대한항공,서울특별시 강서구  하늘길 260 대한항공,2016,업체,항공,"675,003",tCO₂eq,5.87,tCO2eq/억원,10119,TJ,0.09,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"11,502,876,673,000"
329,산업통상자원부,대한화섬(주),울산광역시 남구  산업로 304 태광산업,2016,사업장,섬유,"50,210",tCO₂eq,-,-,1134,TJ,-,-,한국표준협회,-
330,산업통상자원부,덴소코리아오토모티브(주),경상남도 창원시 마산합포구 첨단산업로 3 덴소코리아(주),2016,사업장,자동차,"14,910",tCO₂eq,-,-,298,TJ,-,-,이큐에이㈜,-
331,산업통상자원부,도레이배터리세퍼레이터필름한국 유한회사,경상북도 구미시 산동면 첨단기업7로 50 도레이배터리세퍼레이터필름한국 유한회사,2016,사업장,전기전자,"46,645",tCO₂eq,-,-,942,TJ,-,-,한국표준협회,-
332,산업통상자원부,도레이첨단소재 주식회사,경상북도 구미시  3공단2로 300 도레이첨단소재주식회사,2016,업체,섬유,"475,727",tCO₂eq,40.68,tCO2eq/억원,8675,TJ,0.74,TJ/억원,(재)한국품질재단,"1,169,342,986,873"
333,산업통상자원부,도레이케미칼 주식회사,경상북도 구미시  구미대로 102,2016,업체,섬유,"182,945",tCO₂eq,26.12,tCO2eq/억원,3633,TJ,0.52,TJ/억원,(주)비에스아이그룹코리아,"700,320,410,158"
334,산업통상자원부,동국산업(주),경상북도 포항시 남구  괴동로 57 동국산업(주)포항공장,2016,사업장,철강,"39,238",tCO₂eq,-,-,803,TJ,-,-,환경보전협회,-
335,산업통상자원부,동국제강 주식회사,서울특별시 중구  을지로5길 19 FERRUM TOWER,2016,업체,철강,"1,894,882",tCO₂eq,42.44,tCO2eq/억원,32590,TJ,0.73,TJ/억원,안진회계법인,"4,464,952,576,000"
336,산업통상자원부,동남정밀 주식회사,경상남도 창원시 마산회원구 내서읍 광려천남로 25,2016,사업장,자동차,"18,688",tCO₂eq,-,-,379,TJ,-,-,한국표준협회,-
337,산업통상자원부,동두천드림파워,경기도 동두천시 쇠목길 110 (광암동),2016,업체,발전에너지,"3,675,993",tCO₂eq,388.43,tCO2eq/억원,72986,TJ,7.71,TJ/억원,한국표준협회,"946,379,029,810"
338,환경부,동두천시공공하수처리장,경기도 동두천시 봉동로 27 (상봉암동),2016,사업장,폐기물,"19,593",tCO₂eq,-,-,115,TJ,-,-,한국표준협회,-
339,산업통상자원부,동부대우전자 주식회사,-,2016,사업장,기계,"12,331",tCO₂eq,-,-,249,TJ,-,-,(주)한국경영인증원,-
340,산업통상자원부,동부인천스틸주식회사,인천광역시 서구  백범로 789 ,2016,업체,철강,"130,601",tCO₂eq,17.13,tCO2eq/억원,2848,TJ,0.37,TJ/억원,(재)한국품질재단,"762,240,670,000"
341,산업통상자원부,동부제철 주식회사,서울특별시 중구 후암로 98 (남대문로5가),2016,업체,철강,"278,244",tCO₂eq,18.03,tCO2eq/억원,5879,TJ,0.38,TJ/억원,(재)한국품질재단,"1,542,880,719,000"
342,산업통상자원부,동서석유화학 주식회사,울산광역시 남구 사평로 108-70 동서석유화학(주),2016,업체,석유화학,"356,449",tCO₂eq,53.39,tCO2eq/억원,1566,TJ,0.23,TJ/억원,로이드인증원㈜,"667,605,508,000"
343,농림축산식품부,동서식품(주),인천광역시 부평구  새벌로 55 동서식품,2016,업체,음식료품,"139,085",tCO₂eq,9.17,tCO2eq/억원,2717,TJ,0.18,TJ/억원,한국표준협회,"1,516,904,503,643"
344,산업통상자원부,동서페더럴모굴(주),경기도 안산시 단원구  목내로 74 동서페더럴모굴,2016,사업장,자동차,"21,817",tCO₂eq,-,-,443,TJ,-,-,(주)비에스아이그룹코리아,-
345,산업통상자원부,동아타이어공업(주),경상남도 양산시 유산공단11길 11 (유산동),2016,사업장,석유화학,"15,956",tCO₂eq,-,-,304,TJ,-,-,한국표준협회,-
346,산업통상자원부,동양산업(주),경상남도 창원시 성산구 성산패총로 129 (외동),2016,사업장,자동차,"19,097",tCO₂eq,-,-,391,TJ,-,-,한국표준협회,-
347,산업통상자원부,동양시멘트 주식회사,-,2016,업체,시멘트,"7,446,270",tCO₂eq,"1,209.52",tCO2eq/억원,39260,TJ,6.38,TJ/억원,(재)한국품질재단,"615,637,893,000"
348,환경부,동양에코 주식회사,경상북도 포항시 남구 대송면 철강로492번길 49 ,2016,업체,폐기물,"260,116",tCO₂eq,"1,010.99",tCO2eq/억원,545,TJ,2.12,TJ/억원,한국표준협회,"25,728,937,260"
349,산업통상자원부,동양주공㈜,인천광역시 남동구 남동서로83번길 49 (고잔동),2016,사업장,철강,"17,842",tCO₂eq,-,-,335,TJ,-,-,한국표준협회,-
350,산업통상자원부,동양피스톤(주),경기도 안산시 단원구 해봉로255번길 16 A동,2016,사업장,자동차,"28,779",tCO₂eq,-,-,585,TJ,-,-,이큐에이㈜,-
351,산업통상자원부,동우화인켐주식회사,전라북도 익산시  약촌로 132,2016,업체,석유화학,"402,843",tCO₂eq,18.74,tCO2eq/억원,6527,TJ,0.3,TJ/억원,(재)한국품질재단,"2,149,110,623,000"
352,산업통상자원부,동원페이퍼 주식회사,전라북도 정읍시 공단 1길 50(영파동 500-12),2016,사업장,제지,"97,705",tCO₂eq,-,-,1719,TJ,-,-,이큐에이㈜,-
353,산업통상자원부,동은단조(주),부산광역시 강서구 과학산단로333번길 29 (지사동),2016,사업장,기계,"17,911",tCO₂eq,-,-,366,TJ,-,-,㈜한국품질보증원,-
354,산업통상자원부,동일금속,경상북도 영천시 금호읍 금호로 6 동일금속(주),2016,사업장,철강,"8,098",tCO₂eq,-,-,157,TJ,-,-,한국표준협회,-
355,산업통상자원부,동일산업주식회사,경상북도 포항시 남구  괴동로 112 동일산업,2016,업체,철강,"255,819",tCO₂eq,84.05,tCO2eq/억원,3171,TJ,1.04,TJ/억원,한국표준협회,"304,359,238,000"
356,산업통상자원부,동일알루미늄(주),충청남도 천안시 서북구 성거읍 성거길 160,2016,사업장,비철금속,"19,250",tCO₂eq,-,-,392,TJ,-,-,한국표준협회,-
357,산업통상자원부,동일제강(주),경기도 안성시 미양면 안성맞춤대로 474-40 ,2016,사업장,철강,"24,937",tCO₂eq,-,-,449,TJ,-,-,한국표준협회,-
358,농림축산식품부,동화기업(주),인천광역시 서구 가정로 97번길 28 ,2016,사업장,목재,"117,632",tCO₂eq,-,-,4085,TJ,-,-,한국표준협회,-
359,산업통상자원부,동화지앤피주식회사,경기도 안산시 단원구 지원로 53 (성곡동),2016,사업장,유리 · 요업,"23,788",tCO₂eq,-,-,364,TJ,-,-,(주)한국경영인증원,-
360,산업통상자원부,동희오토(주),충청남도 서산시 성연면 신당1로 105-1 동희오토(주),2016,사업장,자동차,"41,808",tCO₂eq,-,-,839,TJ,-,-,(주)한국경영인증원,-
361,산업통상자원부,두산메카텍 주식회사,경상남도 창원시 성산구 적현로 259 (신촌동),2016,사업장,기계,"24,058",tCO₂eq,-,-,437,TJ,-,-,(주)한국경영인증원,-
362,산업통상자원부,두산엔진(주),-,2016,사업장,기계,"32,477",tCO₂eq,-,-,580,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
363,산업통상자원부,두산인프라코어(주),인천광역시 동구  인중로 489 두산인프라코어(주),2016,업체,기계,"87,413",tCO₂eq,3.96,tCO2eq/억원,1682,TJ,0.08,TJ/억원,(재)한국품질재단,"2,204,890,488,000"
364,산업통상자원부,두산중공업 주식회사,경상남도 창원시 성산구 두산볼보로 22 두산중공업(주),2016,업체,기계,"269,221",tCO₂eq,5.72,tCO2eq/억원,4996,TJ,0.11,TJ/억원,(재)한국품질재단,"4,705,320,588,000"
365,산업통상자원부,두원중공업(주),경상남도 사천시 축동면 구해창길 20-7 두원중공업,2016,사업장,기계,"29,426",tCO₂eq,-,-,599,TJ,-,-,이큐에이㈜,-
366,산업통상자원부,디에스파워 주식회사,경기도 오산시  황새로149번길 55 DS파워,2016,사업장,집단에너지,"1,175,224",tCO₂eq,-,-,23353,TJ,-,-,한국표준협회,-
367,산업통상자원부,디케이동신(주),경상북도 포항시 남구 대송로 154 ,2016,사업장,철강,"22,108",tCO₂eq,-,-,447,TJ,-,-,환경보전협회,-
368,국토교통부,롯데건설(주),서울특별시 서초구 잠원로14길 29 (잠원동),2016,업체,건설,"48,740",tCO₂eq,1.05,tCO2eq/억원,908,TJ,0.02,TJ/억원,한국표준협회,"4,637,760,460,512"
369,농림축산식품부,롯데네슬레코리아(주),충청북도 청주시 흥덕구  백봉로72번길 21 한국네슬레주식회사,2016,사업장,음식료품,"38,022",tCO₂eq,-,-,698,TJ,-,-,(재)한국품질재단,-
