NO,DPRTM_CHRG,CORP_NM,ADDRESS,TRGT_YEAR,DSGN_CLSF,DSGN_INDS,GHG_EMS,GHG_UNIT,GHG_EMS_BU,GHG_EMS_BU_UNIT,ENG_CNSM,ENG_UNIT,ENG_CNSM_BU,ENG_CNSM_BU_UNIT,VRFCT_AGNCY,TST
274,환경부,고려기초소재,충청남도 당진시 송악읍 고대공단2길 367,2019,사업장,시멘트,"21,688",tCO₂eq,-,-,384,TJ,-,-,한국표준협회,-
275,환경부,고려아연 주식회사,서울특별시 강남구 강남대로 542,2019,업체,비철금속,"3,845,243",tCO₂eq,73.68,tCO2eq/억원,"53,537",TJ,1.03,TJ/억원,(재)한국품질재단,"5,218,822,665,000"
276,산업통상자원부,고려용접봉(주),경상남도 창원시 성산구  공단로 704 고려용접봉(주),2019,사업장,기계,"20,269",tCO₂eq,-,-,412,TJ,-,-,㈜한국품질보증원,-
277,환경부,고려제강(주),부산광역시 수영구 구락로141번길 37,2019,업체,철강,"119,488",tCO₂eq,24.11,tCO2eq/억원,"2,401",TJ,0.48,TJ/억원,한국생산성본부인증원(주),"495,658,416,000"
278,산업통상자원부,고려특수선재(주),경상남도 양산시  어실로 43,2019,사업장,철강,"23,476",tCO₂eq,-,-,482,TJ,-,-,로이드인증원㈜,-
279,환경부,고양시,경기도 고양시 덕양구 고양시청로 10 고양시청,2019,업체,폐기물,"170,861",tCO₂eq,-,-,"1,181",TJ,-,-,㈜한국품질보증원,-
280,국토교통부,공항철도(주),인천광역시 서구 검바위로 46 (검암동),2019,업체,교통(철도),"56,444",tCO₂eq,13.54,tCO2eq/억원,"1,159",TJ,0.28,TJ/억원,대일이엔씨기술(주),"416,943,740,000"
281,환경부,광명시,경기도 광명시 시청로 20,2019,사업장,폐기물,"70,338",tCO₂eq,-,-,355,TJ,-,-,㈜한국품질보증원,-
282,해양수산부,광양선박(주),전라남도 광양시 중동로 63 (중동),2019,업체,교통(해운),"51,511",tCO₂eq,82.02,tCO2eq/억원,709,TJ,1.13,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"62,803,420,000"
283,국토교통부,광주과학기술원,광주광역시 북구 첨단과기로 123 (오룡동),2019,사업장,건물,"21,425",tCO₂eq,-,-,437,TJ,-,-,한국표준협회,-
284,환경부,광주광역시,광주광역시 서구 내방로 111,2019,업체,폐기물,"170,356",tCO₂eq,-,-,"1,501",TJ,-,-,(재)한국품질재단,-
285,국토교통부,광주광역시도시철도공사,광주광역시 서구 상무대로 760 광주광역시도시철도공사,2019,사업장,교통(철도),"18,678",tCO₂eq,-,-,383,TJ,-,-,한국표준협회,-
286,환경부,광진산업(주),충청북도 단양군 매포읍 매포어상천로 126,2019,사업장,시멘트,"87,988",tCO₂eq,-,-,228,TJ,-,-,한국생산성본부인증원(주),-
287,환경부,구리시,경기도 구리시 아차산로 439,2019,업체,폐기물,"82,011",tCO₂eq,-,-,571,TJ,-,-,㈜한국품질보증원,-
288,환경부,구미시,경상북도 구미시 송정대로 55,2019,업체,폐기물,"137,801",tCO₂eq,-,-,899,TJ,-,-,㈜한국품질보증원,-
289,국토교통부,국가핵융합연구소,대전광역시 유성구 과학로 169-148 (어은동),2019,사업장,건물,"17,476",tCO₂eq,-,-,359,TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
290,환경부,국도화학(주),서울특별시 금천구 가산디지털2로 61,2019,사업장,석유화학,"37,227",tCO₂eq,-,-,"1,540",TJ,-,-,로이드인증원㈜,-
291,환경부,국립대학법인 서울대학교,서울특별시 관악구 관악로 1(신림동),2019,업체,건물,"139,736",tCO₂eq,-,-,"2,834",TJ,-,-,(재)한국품질재단,-
292,국토교통부,국립암센터,경기도 고양시 일산동구 일산로 323 (마두동),2019,사업장,건물,"18,142",tCO₂eq,-,-,378,TJ,-,-,이큐에이㈜,-
293,국토교통부,국방과학연구소,대전광역시 유성구 북유성대로488번길 160 (수남동),2019,사업장,건물,"19,902",tCO₂eq,-,-,402,TJ,-,-,(재)한국품질재단,-
294,환경부,국일제지(주),경기도 용인시 처인구 이동면 백옥대로 563,2019,사업장,제지,"46,945",tCO₂eq,-,-,"1,210",TJ,-,-,이큐에이㈜,-
295,국토교통부,국회사무처,서울특별시 영등포구 의사당대로 1 (여의도동),2019,사업장,건물,"21,532",tCO₂eq,-,-,448,TJ,-,-,한국표준협회,-
296,환경부,군산시,전라북도 군산시 시청로 17,2019,사업장,폐기물,"81,078",tCO₂eq,-,-,451,TJ,-,-,㈜한국품질보증원,-
297,환경부,군장에너지주식회사,전라북도 군산시 임해로 333,2019,업체,산업단지,"2,262,584",tCO₂eq,472.54,tCO2eq/억원,"42,627",TJ,8.9,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"478,816,827,000"
298,환경부,군포시,경기도 군포시 청백리길 6,2019,사업장,폐기물,"43,163",tCO₂eq,-,-,81,TJ,-,-,한국표준협회,-
299,환경부,그린케미칼 주식회사,충청남도 서산시 대산읍 독곶2로 103 ,2019,사업장,석유화학,"60,757",tCO₂eq,-,-,"1,221",TJ,-,-,한국가스안전공사,-
300,산업통상자원부,금강공업(주) 음성 제2공장,충청북도 음성군 생극면 대금로 1994,2019,사업장,비철금속,"18,760",tCO₂eq,-,-,318,TJ,-,-,(주)한국경영인증원,-
301,해양수산부,금진해운(주),"부산광역시 중구 중앙대로 131 (대창동1가), 6층",2019,사업장,교통(해운),"20,957",tCO₂eq,-,-,290,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
302,국토교통부,금호고속(주) 고속사업부,광주광역시 서구 무진대로 904 (광천동),2019,업체,교통(여객),"165,765",tCO₂eq,-,-,"2,374",TJ,-,-,(주)한국경영인증원,-
303,환경부,금호미쓰이화학 주식회사,서울특별시 중구 청계천로 100,2019,사업장,석유화학,"96,258",tCO₂eq,-,-,"1,771",TJ,-,-,(재)한국품질재단,-
304,환경부,금호석유화학 주식회사,서울 중구 청계천로 100(시그니쳐타워스 서울),2019,업체,석유화학,"3,513,962",tCO₂eq,95.42,tCO2eq/억원,"42,628",TJ,1.16,TJ/억원,한국표준협회,"3,682,663,420,000"
305,환경부,금호타이어(주),광주광역시 광산구 어등대로 658(소촌동) ,2019,업체,석유화학,"251,038",tCO₂eq,13.79,tCO2eq/억원,"5,065",TJ,0.28,TJ/억원,지속가능인증원주식회사,"1,820,850,830,000"
306,환경부,금호폴리켐주식회사,서울특별시 중구 청계천로 100(수표동) 시그니쳐타워 동관 8층,2019,업체,석유화학,"251,682",tCO₂eq,64.42,tCO2eq/억원,"4,138",TJ,1.06,TJ/억원,(재)한국품질재단,"390,670,458,000"
307,환경부,금호피앤비화학 주식회사,전라남도 여수시 여수산단2로 218번지,2019,업체,석유화학,"868,690",tCO₂eq,62.78,tCO2eq/억원,"11,512",TJ,0.83,TJ/억원,한국표준협회,"1,383,805,011,000"
308,환경부,기아자동차(주),서울특별시 서초구 헌릉로 12(양재동) ,2019,업체,자동차,"741,639",tCO₂eq,2.19,tCO2eq/억원,"14,969",TJ,0.04,TJ/억원,로이드인증원㈜,"33,857,781,000,000"
309,환경부,김천시,경상북도 김천시 시청1길 1,2019,사업장,폐기물,"48,090",tCO₂eq,-,-,301,TJ,-,-,㈜한국품질보증원,-
310,환경부,김천에너지서비스주식회사,경상북도 김천시 공단4길 118-10(응명동) ,2019,업체,산업단지,"704,344",tCO₂eq,742.1,tCO2eq/억원,"8,164",TJ,8.6,TJ/억원,한국표준협회,"94,912,113,000"
311,환경부,김포시 자원화센터,경기도 김포시 김포한강4로 419-37,2019,사업장,지정외 폐기물처리업,"24,753",tCO₂eq,-,-,397,TJ,-,-,한국표준협회,-
312,국토교통부,김포운수(주),경기도 김포시 양촌읍 향동로 20,2019,사업장,교통(여객),"24,777",tCO₂eq,-,-,456,TJ,-,-,(주)한국경영인증원,-
313,환경부,김해시,경상남도 김해시 김해대로 2401,2019,업체,폐기물,"118,861",tCO₂eq,-,-,"1,287",TJ,-,-,㈜한국품질보증원,-
314,환경부,깨끗한나라 주식회사,서울특별시 중구 삼일대로6길 5 (충무로 2가),2019,업체,제지,"405,528",tCO₂eq,68.29,tCO2eq/억원,"5,089",TJ,0.86,TJ/억원,(재)한국품질재단,"593,789,315,000"
315,환경부,나래에너지서비스 주식회사,경기도 하남시 위례대로4길 29 (학암동),2019,업체,전환,"1,749,462",tCO₂eq,616.15,tCO2eq/억원,"34,799",TJ,12.26,TJ/억원,(주)한국경영인증원,"283,933,949,118"
316,환경부,나투라페이퍼 주식회사,충청북도 청주시 흥덕구 오송읍 상정쌍청로 171 ,2019,업체,제지,"158,052",tCO₂eq,167.7,tCO2eq/억원,"1,299",TJ,1.38,TJ/억원,한국표준협회,"94,245,878,000"
317,국토교통부,남성교통(주),서울특별시 성북구 보국문로 188 (정릉동),2019,사업장,교통(여객),"17,629",tCO₂eq,-,-,330,TJ,-,-,(주)한국경영인증원,-
318,환경부,남양금속주식회사,대구광역시 달성군 논공읍 논공로53길20,2019,사업장,기계,"102,635",tCO₂eq,-,-,"1,898",TJ,-,-,(주)한국경영인증원,-
319,환경부,남양유업(주),"서울특별시 강남구 도산대로 240(논현동, 1964 빌딩)",2019,사업장,음식료품,"85,767",tCO₂eq,-,-,"1,986",TJ,-,-,한국표준협회,-
320,환경부,남양주시,경기도 남양주시 경춘로 1037 (금곡동),2019,업체,지정외 폐기물처리업,"74,248",tCO₂eq,-,-,"1,063",TJ,-,-,(재)한국품질재단,-
321,환경부,남해화학(주),전라남도 여수시 여수산단로 1384,2019,사업장,석유화학,"65,831",tCO₂eq,-,-,849,TJ,-,-,대일이엔씨기술(주),-
322,산업통상자원부,내포그린에너지(주),충청남도 예산군 삽교읍 목리 114-9,2019,사업장,발전에너지,"22,874",tCO₂eq,-,-,451,TJ,-,-,대일이엔씨기술(주),-
323,환경부,네이버 데이터센터 각,강원도 춘천시 동면 순환대로 1154-79,2019,사업장,통신,"71,534",tCO₂eq,-,-,"1,472",TJ,-,-,한국표준협회,-
324,환경부,네이처이앤티(주),경상북도 포항시 남구 대송면 철강로492번길 49,2019,업체,폐기물,"248,396",tCO₂eq,786.86,tCO2eq/억원,333,TJ,1.05,TJ/억원,한국표준협회,"31,568,092,000"
325,산업통상자원부,네패스,충청북도 청주시 청원구 오창읍 과학산업2로 587-32,2019,사업장,반도체.디스플레이.전기전자,"18,520",tCO₂eq,-,-,377,TJ,-,-,(주)비에스아이그룹코리아,-
326,환경부,넥센타이어(주),경상남도 양산시 충렬로 355(유산동) ,2019,업체,석유화학,"213,999",tCO₂eq,13.2,tCO2eq/억원,"4,241",TJ,0.26,TJ/억원,(주)한국경영인증원,"1,620,923,826,000"
327,환경부,노벨리스코리아 주식회사,경상북도 영주시 적서공단로 23,2019,업체,비철금속,"283,126",tCO₂eq,13.03,tCO2eq/억원,"5,564",TJ,0.26,TJ/억원,(주)한국경영인증원,"2,173,599,492,000"
328,환경부,녹십자,경기도 용인시 기흥구 이현로 30번길 107,2019,사업장,석유화학,"30,321",tCO₂eq,-,-,796,TJ,-,-,(재)한국품질재단,-
329,국토교통부,농협은행(주),서울특별시 중구 통일로 120 (충정로1가),2019,업체,건물,"96,329",tCO₂eq,0.73,tCO2eq/억원,"1,394",TJ,0.01,TJ/억원,한국표준협회,"13,109,992,000,000"
330,환경부,능원금속공업 주식회사,경기도 양주시 온현면 그루고개로 366,2019,사업장,비철금속,"29,160",tCO₂eq,-,-,593,TJ,-,-,산림조합중앙회,-
331,환경부,담우물산(주),강원 영월군 남면 토교로 457-7,2019,사업장,시멘트,"65,402",tCO₂eq,-,-,208,TJ,-,-,(주)한국경영인증원,-
332,환경부,대구광역시,대구광역시 중구 공평로 88,2019,업체,폐기물,"635,323",tCO₂eq,-,-,"5,046",TJ,-,-,㈜한국품질보증원,-
333,환경부,대구그린파워(주),대구광역시 동구 매여로 14,2019,업체,집단에너지,"922,598",tCO₂eq,305.45,tCO2eq/억원,"18,366",TJ,6.08,TJ/억원,이큐에이㈜,"302,050,223,000"
334,국토교통부,대구도시철도공사,대구광역시 달서구 월배로 250 (상인동),2019,업체,교통(철도),"100,657",tCO₂eq,48.79,tCO2eq/억원,"2,069",TJ,1,TJ/억원,(주)한국경영인증원,"206,312,570,000"
335,환경부,대구염색산업단지관리공단,대구광역시 서구 염색공단중앙로 33,2019,업체,산업단지,"758,628",tCO₂eq,-,-,"8,530",TJ,-,-,이큐에이㈜,-
336,환경부,대덕전자(주),경기도 시흥시 소망공원로 335,2019,사업장,전기전자,"139,948",tCO₂eq,-,-,"2,827",TJ,-,-,한국표준협회,-
337,환경부,대동금속(주),대구광역시 달성군 논공읍 논공로 602 ,2019,사업장,철강,"34,172",tCO₂eq,-,-,651,TJ,-,-,(주)한국경영인증원,-
338,환경부,대동산업주식회사,충청남도 천안시 서북구 성거읍 천일고2길 150,2019,사업장,요업,"32,295",tCO₂eq,-,-,538,TJ,-,-,이큐에이㈜,-
339,환경부,대림산업 주식회사,서울특별시 종로구 종로1길 36,2019,업체,석유화학,"236,180",tCO₂eq,2.43,tCO2eq/억원,"4,508",TJ,0.05,TJ/억원,한국가스안전공사,"9,700,079,000,000"
340,환경부,에스케이넥실리스 주식회사,"경기도 안양시 동안구 엘에스로116번길 39 (호계동), 4층",2019,사업장,비철금속,"109,753",tCO₂eq,-,-,"2,252",TJ,-,-,(주)한국경영인증원,-
341,환경부,대상 주식회사,서울특별시 동대문구 천호대로 26,2019,업체,음식료품,"536,073",tCO₂eq,21.82,tCO2eq/억원,"11,274",TJ,0.46,TJ/억원,(주)한국경영인증원,"2,457,055,173,000"
342,환경부,대성목재공업(주),인천광역시 중구 월미로 164,2019,사업장,목재,"28,601",tCO₂eq,-,-,558,TJ,-,-,한국표준협회,-
343,환경부,대성산업가스(주),서울특별시 구로구 경인로 662 디큐브시티 오피스동 12층,2019,업체,석유화학,"822,516",tCO₂eq,153.68,tCO2eq/억원,"16,879",TJ,3.15,TJ/억원,㈜한국품질보증원,"535,203,414,952"
344,산업통상자원부,대성엠디아이(주)라임켐센터,강원도 영월군 한반도면 강원남로 330-54,2019,사업장,시멘트,"132,429",tCO₂eq,-,-,496,TJ,-,-,(주)한국경영인증원,-
345,환경부,대성지엠텍(주),강원도 영월군 한반도면 강원남로 330-58,2019,업체,광업,"127,334",tCO₂eq,939.92,tCO2eq/억원,313,TJ,2.31,TJ/억원,(주)한국경영인증원,"13,547,315,612"
346,산업통상자원부,대신염직공업(주),경기도 안산시 단원구 해안로397번길 16 (초지동),2019,사업장,섬유,"15,611",tCO₂eq,-,-,300,TJ,-,-,이큐에이㈜,-
347,국토교통부,대신정기화물자동차(주),충청북도 청주시 청원구 중앙로 95 (우암동),2019,업체,교통(화물),"53,499",tCO₂eq,161.65,tCO2eq/억원,758,TJ,2.29,TJ/억원,(주)한국경영인증원,"33,095,614,000"
348,산업통상자원부,대양금속(주),충청남도 예산군 신암면 추사로 146-8 ,2019,사업장,기계,"21,690",tCO₂eq,-,-,425,TJ,-,-,(재)한국품질재단,-
349,환경부,대양제지공업(주),경기도 안산시 단원구 신원로 50,2019,업체,제지,"141,768",tCO₂eq,99.53,tCO2eq/억원,"1,592",TJ,1.12,TJ/억원,한국표준협회,"142,434,607,000"
350,산업통상자원부,대용산업,경기도 시흥시  공단3대로 115 대룡산업,2019,사업장,비철금속,"5,027",tCO₂eq,-,-,102,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
351,환경부,대우조선해양(주),서울특별시 중구 남대문로 125(다동) ,2019,업체,조선,"444,610",tCO₂eq,5.35,tCO2eq/억원,"7,749",TJ,0.09,TJ/억원,(재)한국품질재단,"8,317,581,776,000"
352,환경부,대원강업(주),충청남도 천안시 서북구 성거읍 오송1길 114-41,2019,사업장,자동차,"25,032",tCO₂eq,-,-,504,TJ,-,-,로이드인증원㈜,-
353,환경부,대원그린에너지(주),충청남도 천안시 서북구 성거읍 남산3길 58-24,2019,사업장,지정외 폐기물처리업,"62,817",tCO₂eq,-,-,486,TJ,-,-,한국표준협회,-
354,산업통상자원부,대원화성(주),경기도 오산시 경기대로 868-14 (외삼미동),2019,사업장,석유화학,"19,304",tCO₂eq,-,-,349,TJ,-,-,한국표준협회,-
355,환경부,대일개발 주식회사,경기도 안산시 단원구 지원로 7 ,2019,사업장,폐기물,"52,164",tCO₂eq,-,-,121,TJ,-,-,로이드인증원㈜,-
356,환경부,대전광역시,대전광역시 서구 둔산로 100,2019,업체,폐기물,"350,953",tCO₂eq,-,-,"2,681",TJ,-,-,이큐에이㈜,-
357,국토교통부,대전광역시도시철도공사,대전광역시 서구 월드컵대로 480 (월평동),2019,사업장,교통(철도),"18,205",tCO₂eq,-,-,373,TJ,-,-,(주)한국경영인증원,-
358,환경부,대전열병합발전주식회사,대전광역시 대덕구 신일서로68번길 71,2019,업체,산업단지,"110,182",tCO₂eq,179.37,tCO2eq/억원,"2,324",TJ,3.78,TJ/억원,한국표준협회,"61,425,629,000"
359,산업통상자원부,대창단조(주),경상남도 김해시 생림면 봉림로 115-92,2019,사업장,기계,"18,598",tCO₂eq,-,-,379,TJ,-,-,이큐에이㈜,-
360,국토교통부,대창운수(주),광주광역시 북구 첨단과기로 240 (오룡동),2019,사업장,교통(여객),"23,730",tCO₂eq,-,-,444,TJ,-,-,한국표준협회,-
361,산업통상자원부,대한광통신 주식회사,경기도 안산시 단원구 장자골로 49 (성곡동),2019,사업장,반도체.디스플레이.전기전자,"23,898",tCO₂eq,-,-,490,TJ,-,-,(주)한국경영인증원,-
362,환경부,대한방직(주),"서울특별시 영등포구 국제금융로2길 17(여의도동, 대한빌딩)",2019,사업장,섬유,"30,330",tCO₂eq,-,-,465,TJ,-,-,한국표준협회,-
363,농림축산식품부,대한사료(주),인천광역시 중구 북성포길 13 대한사료,2019,사업장,식료품 제조업,"17,850",tCO₂eq,-,-,359,TJ,-,-,한국표준협회,-
364,환경부,대한석탄공사,강원도 원주시 배울로 85 (반곡동),2019,업체,광업,"263,121",tCO₂eq,449.74,tCO2eq/억원,887,TJ,1.52,TJ/억원,한국생산성본부인증원(주),"58,505,753,000"
365,산업통상자원부,대한소결금속(주),대구광역시 달성군 논공읍 논공로87길 43 ,2019,사업장,자동차,"23,233",tCO₂eq,-,-,467,TJ,-,-,한국표준협회,-
366,환경부,대한슬래그 주식회사,전라남도 광양시 산업로 207,2019,사업장,요업,"31,251",tCO₂eq,-,-,568,TJ,-,-,한국표준협회,-
367,환경부,대한시멘트주식회사,전라남도 광양시 백운1로 74(태인동),2019,사업장,시멘트,"70,217",tCO₂eq,-,-,"1,269",TJ,-,-,한국표준협회,-
368,산업통상자원부,대한약품공업(주),경기도 안산시 단원구 산단로 77,2019,사업장,석유화학,"17,070",tCO₂eq,-,-,334,TJ,-,-,(주)한국경영인증원,-
369,환경부,대한유화 주식회사,서울특별시 종로구 자하문로 77,2019,업체,석유화학,"1,548,056",tCO₂eq,75.18,tCO2eq/억원,"30,329",TJ,1.47,TJ/억원,한국가스안전공사,"2,059,165,682,000"
370,환경부,대한전선 주식회사,경기도 안양시 동안구 시민대로 317 대한스마트타워,2019,사업장,전기전자,"35,412",tCO₂eq,-,-,705,TJ,-,-,이큐에이㈜,-
371,환경부,대한제강(주),부산광역시 사하구 하신번영로 69(신평동) ,2019,업체,철강,"374,031",tCO₂eq,42.35,tCO2eq/억원,"6,555",TJ,0.74,TJ/억원,한국표준협회,"883,278,810,000"
372,환경부,대한제당 주식회사,인천광역시 중구 월미로 116,2019,사업장,음식료품,"74,329",tCO₂eq,-,-,"1,484",TJ,-,-,(재)한국품질재단,-
373,농림축산식품부,대한제분(주),인천광역시 중구 월미로 50 대한제분(기타부속건물),2019,사업장,식료품 제조업,"22,274",tCO₂eq,-,-,457,TJ,-,-,대일이엔씨기술(주),-
374,환경부,대한제지주식회사,충북 청주시 흥덕구 오송읍 상정쌍청로 256 열기,2019,업체,제지,"195,034",tCO₂eq,101.68,tCO2eq/억원,"2,482",TJ,1.29,TJ/억원,한국표준협회,"191,802,872,000"
375,산업통상자원부,대한조선주식회사,전라남도 해남군 화원면 조선소길 498 대한조선주식회사,2019,사업장,조선,"25,976",tCO₂eq,-,-,416,TJ,-,-,한국표준협회,-
376,산업통상자원부,대한특수금속(주),경상북도 고령군 다산면 다산산단2길 10-30 ,2019,사업장,철강,"14,351",tCO₂eq,-,-,257,TJ,-,-,이큐에이㈜,-
377,환경부,대한항공,서을특별시 강서구 하늘길 260,2019,업체,항공,"594,122",tCO₂eq,4.94,tCO2eq/억원,"8,956",TJ,0.07,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"12,017,744,560,000"
378,환경부,대한화섬(주),울산광역시 남구 산업로 304,2019,사업장,섬유,"47,606",tCO₂eq,-,-,"1,035",TJ,-,-,한국표준협회,-
379,산업통상자원부,더블유스코프코리아(주) 1공장,충청북도 청주시 청원구 오창읍 과학산업4로 106,2019,사업장,석유화학,"18,009",tCO₂eq,-,-,611,TJ,-,-,㈜한국품질보증원,-
380,산업통상자원부,덴소코리아 주식회사,경상남도 창원시 성산구 웅남로 630 (성산동),2019,사업장,자동차,"14,806",tCO₂eq,-,-,297,TJ,-,-,이큐에이㈜,-
381,환경부,도레이배터리세퍼레이터필름 한국유한회사,경상북도 구미시 산동면 첨단기업 7로 50,2019,사업장,전기전자,"127,476",tCO₂eq,-,-,"2,575",TJ,-,-,한국표준협회,-
382,환경부,도레이첨단소재 주식회사,경상북도 구미시 3공단2로 300,2019,업체,섬유,"631,712",tCO₂eq,47.64,tCO2eq/억원,"12,525",TJ,0.94,TJ/억원,(주)비에스아이그룹코리아,"1,326,128,947,000"
383,국토교통부,도명특송(주),인천광역시 서구 중봉대로393번길 36 (원창동),2019,사업장,교통(화물),"28,016",tCO₂eq,-,-,396,TJ,-,-,한국표준협회,-
384,환경부,동국산업(주),서울특별시 중구 다동길 46,2019,사업장,철강,"34,440",tCO₂eq,-,-,685,TJ,-,-,한국표준협회,-
385,환경부,동국제강 주식회사,서울특별시 중구 을지로5길 19,2019,업체,철강,"1,878,669",tCO₂eq,37.16,tCO2eq/억원,"32,302",TJ,0.64,TJ/억원,(재)한국품질재단,"5,055,408,636,000"
386,산업통상자원부,동남정밀 주식회사,울산광역시 울주군 온산읍 석당길 53,2019,사업장,자동차,"9,690",tCO₂eq,-,-,197,TJ,-,-,한국표준협회,-
387,환경부,동두천드림파워,경기도 동두천시 쇠목길 110 (광암동),2019,업체,발전 · 에너지,"2,099,932",tCO₂eq,304.6,tCO2eq/억원,"41,770",TJ,6.06,TJ/억원,대일이엔씨기술(주),"689,413,882,586"
388,환경부,동두천시공공하수처리장,경기도 동두천시 봉동로 27 (상봉암동),2019,사업장,폐기물,"7,332",tCO₂eq,-,-,112,TJ,-,-,한국표준협회,-
389,환경부,동부인천스틸주식회사,인천광역시 서구 백범로 789(가좌동),2019,업체,철강,"127,105",tCO₂eq,16.36,tCO2eq/억원,"2,736",TJ,0.35,TJ/억원,(재)한국품질재단,"776,813,629,000"
390,환경부,동부제철 주식회사,서울특별시 중구 후암로 98,2019,업체,철강,"260,906",tCO₂eq,15.45,tCO2eq/억원,"5,580",TJ,0.33,TJ/억원,(재)한국품질재단,"1,688,470,941,497"
391,환경부,동서석유화학 주식회사,울산광역시 남구 사평로 108-70,2019,업체,석유화학,"414,927",tCO₂eq,37.81,tCO2eq/억원,"1,902",TJ,0.17,TJ/억원,로이드인증원㈜,"1,097,385,036,000"
392,환경부,동서식품(주),인천광역시 부평구 새벌로 55(청천동),2019,업체,음식료품,"119,505",tCO₂eq,7.75,tCO2eq/억원,"2,585",TJ,0.17,TJ/억원,(재)한국품질재단,"1,542,863,351,849"
393,산업통상자원부,동서페더럴모굴(주),경기도 안산시 단원구  목내로 74 동서페더럴모굴,2019,사업장,자동차,"20,235",tCO₂eq,-,-,410,TJ,-,-,(주)비에스아이그룹코리아,-
394,국토교통부,동성교통(주),경기도 성남시 분당구 탄천상로163번길 8 (구미동),2019,사업장,교통(여객),"16,807",tCO₂eq,-,-,315,TJ,-,-,(주)한국경영인증원,-
395,국토교통부,동아운수(주),서울특별시 강북구 삼양로 648 (우이동),2019,사업장,교통(여객),"19,468",tCO₂eq,-,-,365,TJ,-,-,산림조합중앙회,-
396,산업통상자원부,동아타이어공업(주),경상남도 양산시 유산공단11길 11 (유산동),2019,사업장,석유화학,"11,977",tCO₂eq,-,-,241,TJ,-,-,한국표준협회,-
397,산업통상자원부,동양산업(주)성산지점,경상남도 창원시 성산구 정동로 47 ,2019,사업장,자동차,"15,546",tCO₂eq,-,-,318,TJ,-,-,(주)한국경영인증원,-
398,산업통상자원부,동양주공(주),인천광역시 남동구 호구포로120번길 104 (고잔동),2019,사업장,철강,"13,927",tCO₂eq,-,-,263,TJ,-,-,이큐에이㈜,-
399,환경부,동양피스톤(주),경기도 안산시 단원구 해봉로255번길 16,2019,사업장,자동차,"27,596",tCO₂eq,-,-,561,TJ,-,-,이큐에이㈜,-
400,환경부,동우화인켐주식회사,전라북도 익산시 약촌로 132(신흥동) ,2019,업체,석유화학,"427,559",tCO₂eq,17.94,tCO2eq/억원,"7,000",TJ,0.29,TJ/억원,(재)한국품질재단,"2,383,211,296,000"
401,국토교통부,동원로엑스(주),서울시 서초구 마방로68 (양재동) 동원산업 빌딩 3층,2019,업체,교통(화물),"45,593",tCO₂eq,7.68,tCO2eq/억원,673,TJ,0.11,TJ/억원,한국표준협회,"593,644,200,000"
402,환경부,동원페이퍼(주),전라북도 정읍시 공단 1길 50(영파동 500-12),2019,사업장,제지,"102,336",tCO₂eq,-,-,"2,012",TJ,-,-,이큐에이㈜,-
403,산업통상자원부,동은단조(주) 밀양공장,경상남도 밀양시 부북면 사포산단1길 90-37 ,2019,사업장,자동차,"18,386",tCO₂eq,-,-,376,TJ,-,-,㈜한국품질보증원,-
404,산업통상자원부,동은단조(주) 부산공장,부산광역시 강서구 과학산단로333번길 29 (지사동),2019,사업장,기계,"16,542",tCO₂eq,-,-,338,TJ,-,-,㈜한국품질보증원,-
405,환경부,동일산업주식회사,경상북도 포항시 남구 괴동로 112,2019,업체,철강,"292,829",tCO₂eq,91.43,tCO2eq/억원,"3,598",TJ,1.12,TJ/억원,한국표준협회,"320,271,940,000"
406,산업통상자원부,동일알루미늄(주),충청남도 천안시 서북구 성거읍 성거길 160,2019,사업장,비철금속,"16,565",tCO₂eq,-,-,338,TJ,-,-,한국표준협회,-
407,환경부,동일제강(주),경기도 안성시 미양면 안성맞춤대로 474-40,2019,사업장,철강,"20,283",tCO₂eq,-,-,402,TJ,-,-,한국표준협회,-
408,산업통상자원부,동일팩키지(주)진주공장,경상남도 진주시 남강로 1303,2019,사업장,제지,"51,258",tCO₂eq,-,-,199,TJ,-,-,(재)한국품질재단,-
409,국토교통부,동해상사고속(주),강원도 강릉시 경강로 2628 ,2019,사업장,교통(여객),"13,313",tCO₂eq,-,-,192,TJ,-,-,한국표준협회,-
410,환경부,동화기업(주),인천광역시 서구 염곡로 80,2019,사업장,목재,"117,212",tCO₂eq,-,-,"2,281",TJ,-,-,한국표준협회,-
411,산업통상자원부,동화지앤피주식회사,경기도 안산시 단원구 지원로 53 (성곡동),2019,사업장,유리 · 요업,"22,695",tCO₂eq,-,-,349,TJ,-,-,(주)한국경영인증원,-
412,환경부,동희오토(주),충청남도 서산시 성연면 갈현리 703-11,2019,사업장,자동차,"37,982",tCO₂eq,-,-,762,TJ,-,-,(주)한국경영인증원,-
413,산업통상자원부,두산메카텍 주식회사,경상남도 창원시 성산구 적현로 259 (신촌동),2019,사업장,기계,"17,278",tCO₂eq,-,-,318,TJ,-,-,(주)한국경영인증원,-
